Day 1 (Open),Day 2 (Open),Day 3 (Open),Day 4 (Open),Day 5 (Open),Day 1 (High),Day 2 (High),Day 3 (High),Day 4 (High),Day 5 (High),Day 1 (Low),Day 2 (Low),Day 3 (Low),Day 4 (Low),Day 5 (Low),Day 1 (Close),Day 2 (Close),Day 3 (Close),Day 4 (Close),Day 5 (Close),Day 1 (Volume),Day 2 (Volume),Day 3 (Volume),Day 4 (Volume),Day 5 (Volume),Day 6 (Open),Day 6 (High),Day 6 (Low),Day 6 (Volume),Day 6 (Close)
252.75,253.039993,263.959991,257.959991,263.980011,254.600006,262.880005,265.5,263.820007,271.570007,249.5,252.880005,260.690002,257.5,255.800003,253.570007,262.25,262.070007,260.619995,264.200012,2933500,4417100,3585800,3763100,6120200,259.029999,262.649994,255.869995,260.940002,3664400
253.039993,263.959991,257.959991,263.980011,259.029999,262.880005,265.5,263.820007,271.570007,262.649994,252.880005,260.690002,257.5,255.800003,255.869995,262.25,262.070007,260.619995,264.200012,260.940002,4417100,3585800,3763100,6120200,3664400,261.950012,262.079987,257.579987,261.059998,2600800
263.959991,257.959991,263.980011,259.029999,261.950012,265.5,263.820007,271.570007,262.649994,262.079987,260.690002,257.5,255.800003,255.869995,257.579987,262.070007,260.619995,264.200012,260.940002,261.059998,3585800,3763100,6120200,3664400,2600800,259.529999,263.450012,256.209991,263.119995,3448200
257.959991,263.980011,259.029999,261.950012,259.529999,263.820007,271.570007,262.649994,262.079987,263.450012,257.5,255.800003,255.869995,257.579987,256.209991,260.619995,264.200012,260.940002,261.059998,263.119995,3763100,6120200,3664400,2600800,3448200,266.609985,266.910004,256.149994,256.910004,3773400
263.980011,259.029999,261.950012,259.529999,266.609985,271.570007,262.649994,262.079987,263.450012,266.910004,255.800003,255.869995,257.579987,256.209991,256.149994,264.200012,260.940002,261.059998,263.119995,256.910004,6120200,3664400,2600800,3448200,3773400,257.350006,259.790009,246.610001,248.429993,4901100
259.029999,261.950012,259.529999,266.609985,257.350006,262.649994,262.079987,263.450012,266.910004,259.790009,255.869995,257.579987,256.209991,256.149994,246.610001,260.940002,261.059998,263.119995,256.910004,248.429993,3664400,2600800,3448200,3773400,4901100,250.460007,254.729996,245.460007,246.649994,3703200
261.950012,259.529999,266.609985,257.350006,250.460007,262.079987,263.450012,266.910004,259.790009,254.729996,257.579987,256.209991,256.149994,246.610001,245.460007,261.059998,263.119995,256.910004,248.429993,246.649994,2600800,3448200,3773400,4901100,3703200,252,252.399994,242.339996,248.399994,4929600
259.529999,266.609985,257.350006,250.460007,252,263.450012,266.910004,259.790009,254.729996,252.399994,256.209991,256.149994,246.610001,245.460007,242.339996,263.119995,256.910004,248.429993,246.649994,248.399994,3448200,3773400,4901100,3703200,4929600,247.509995,248.5,237.130005,239.880005,4573000
266.609985,257.350006,250.460007,252,247.509995,266.910004,259.790009,254.729996,252.399994,248.5,256.149994,246.610001,245.460007,242.339996,237.130005,256.910004,248.429993,246.649994,248.399994,239.880005,3773400,4901100,3703200,4929600,4573000,235.600006,247.699997,234.929993,247.570007,4424000
257.350006,250.460007,252,247.509995,235.600006,259.790009,254.729996,252.399994,248.5,247.699997,246.610001,245.460007,242.339996,237.130005,234.929993,248.429993,246.649994,248.399994,239.880005,247.570007,4901100,3703200,4929600,4573000,4424000,248.839996,249.839996,244.130005,246.149994,3689900
250.460007,252,247.509995,235.600006,248.839996,254.729996,252.399994,248.5,247.699997,249.839996,245.460007,242.339996,237.130005,234.929993,244.130005,246.649994,248.399994,239.880005,247.570007,246.149994,3703200,4929600,4573000,4424000,3689900,240,243.029999,235.580002,241.460007,5225200
252,247.509995,235.600006,248.839996,240,252.399994,248.5,247.699997,249.839996,243.029999,242.339996,237.130005,234.929993,244.130005,235.580002,248.399994,239.880005,247.570007,246.149994,241.460007,4929600,4573000,4424000,3689900,5225200,236.630005,237.699997,229.119995,231.960007,6814000
247.509995,235.600006,248.839996,240,236.630005,248.5,247.699997,249.839996,243.029999,237.699997,237.130005,234.929993,244.130005,235.580002,229.119995,239.880005,247.570007,246.149994,241.460007,231.960007,4573000,4424000,3689900,5225200,6814000,230.080002,230.720001,221.309998,226.720001,6133200
235.600006,248.839996,240,236.630005,230.080002,247.699997,249.839996,243.029999,237.699997,230.720001,234.929993,244.130005,235.580002,229.119995,221.309998,247.570007,246.149994,241.460007,231.960007,226.720001,4424000,3689900,5225200,6814000,6133200,220.929993,224.369995,218.360001,220.690002,6158400
248.839996,240,236.630005,230.080002,220.929993,249.839996,243.029999,237.699997,230.720001,224.369995,244.130005,235.580002,229.119995,221.309998,218.360001,246.149994,241.460007,231.960007,226.720001,220.690002,3689900,5225200,6814000,6133200,6158400,222.990005,223,215.270004,215.580002,3836300
240,236.630005,230.080002,220.929993,222.990005,243.029999,237.699997,230.720001,224.369995,223,235.580002,229.119995,221.309998,218.360001,215.270004,241.460007,231.960007,226.720001,220.690002,215.580002,5225200,6814000,6133200,6158400,3836300,213.279999,222.520004,211.130005,219.25,5171500
236.630005,230.080002,220.929993,222.990005,213.279999,237.699997,230.720001,224.369995,223,222.520004,229.119995,221.309998,218.360001,215.270004,211.130005,231.960007,226.720001,220.690002,215.580002,219.25,6814000,6133200,6158400,3836300,5171500,220.669998,220.949997,215.429993,216.880005,3104400
230.080002,220.929993,222.990005,213.279999,220.669998,230.720001,224.369995,223,222.520004,220.949997,221.309998,218.360001,215.270004,211.130005,215.429993,226.720001,220.690002,215.580002,219.25,216.880005,6133200,6158400,3836300,5171500,3104400,216.429993,221.729996,213.699997,221.309998,2844200
220.929993,222.990005,213.279999,220.669998,216.429993,224.369995,223,222.520004,220.949997,221.729996,218.360001,215.270004,211.130005,215.429993,213.699997,220.690002,215.580002,219.25,216.880005,221.309998,6158400,3836300,5171500,3104400,2844200,223.039993,230.479996,222.869995,227.009995,4334500
222.990005,213.279999,220.669998,216.429993,223.039993,223,222.520004,220.949997,221.729996,230.479996,215.270004,211.130005,215.429993,213.699997,222.869995,215.580002,219.25,216.880005,221.309998,227.009995,3836300,5171500,3104400,2844200,4334500,226.5,231.149994,224.940002,228.100006,2507900
213.279999,220.669998,216.429993,223.039993,226.5,222.520004,220.949997,221.729996,230.479996,231.149994,211.130005,215.429993,213.699997,222.869995,224.940002,219.25,216.880005,221.309998,227.009995,228.100006,5171500,3104400,2844200,4334500,2507900,227.720001,228.600006,202,213.029999,14863300
220.669998,216.429993,223.039993,226.5,227.720001,220.949997,221.729996,230.479996,231.149994,228.600006,215.429993,213.699997,222.869995,224.940002,202,216.880005,221.309998,227.009995,228.100006,213.029999,3104400,2844200,4334500,2507900,14863300,211.990005,214.809998,208.800003,210.089996,4151500
216.429993,223.039993,226.5,227.720001,211.990005,221.729996,230.479996,231.149994,228.600006,214.809998,213.699997,222.869995,224.940002,202,208.800003,221.309998,227.009995,228.100006,213.029999,210.089996,2844200,4334500,2507900,14863300,4151500,211.559998,215.75,209.399994,211.720001,2825200
223.039993,226.5,227.720001,211.990005,211.559998,230.479996,231.149994,228.600006,214.809998,215.75,222.869995,224.940002,202,208.800003,209.399994,227.009995,228.100006,213.029999,210.089996,211.720001,4334500,2507900,14863300,4151500,2825200,215,215.350006,207.690002,209.089996,4235500
226.5,227.720001,211.990005,211.559998,215,231.149994,228.600006,214.809998,215.75,215.350006,224.940002,202,208.800003,209.399994,207.690002,228.100006,213.029999,210.089996,211.720001,209.089996,2507900,14863300,4151500,2825200,4235500,211.380005,215.880005,210,215.259995,3391400
227.720001,211.990005,211.559998,215,211.380005,228.600006,214.809998,215.75,215.350006,215.880005,202,208.800003,209.399994,207.690002,210,213.029999,210.089996,211.720001,209.089996,215.259995,14863300,4151500,2825200,4235500,3391400,214.839996,217.100006,207.509995,210.350006,3519400
211.990005,211.559998,215,211.380005,214.839996,214.809998,215.75,215.350006,215.880005,217.100006,208.800003,209.399994,207.690002,210,207.509995,210.089996,211.720001,209.089996,215.259995,210.350006,4151500,2825200,4235500,3391400,3519400,211.309998,213.449997,208.300003,212.960007,2728600
211.559998,215,211.380005,214.839996,211.309998,215.75,215.350006,215.880005,217.100006,213.449997,209.399994,207.690002,210,207.509995,208.300003,211.720001,209.089996,215.259995,210.350006,212.960007,2825200,4235500,3391400,3519400,2728600,211.75,213.75,210.639999,211.630005,1805000
215,211.380005,214.839996,211.309998,211.75,215.350006,215.880005,217.100006,213.449997,213.75,207.690002,210,207.509995,208.300003,210.639999,209.089996,215.259995,210.350006,212.960007,211.630005,4235500,3391400,3519400,2728600,1805000,210.399994,211.630005,203.889999,206.929993,4438900
211.380005,214.839996,211.309998,211.75,210.399994,215.880005,217.100006,213.449997,213.75,211.630005,210,207.509995,208.300003,210.639999,203.889999,215.259995,210.350006,212.960007,211.630005,206.929993,3391400,3519400,2728600,1805000,4438900,208.919998,215.800003,207.220001,213.789993,3927900
214.839996,211.309998,211.75,210.399994,208.919998,217.100006,213.449997,213.75,211.630005,215.800003,207.509995,208.300003,210.639999,203.889999,207.220001,210.350006,212.960007,211.630005,206.929993,213.789993,3519400,2728600,1805000,4438900,3927900,213.850006,214.440002,207.75,208.350006,8332500
211.309998,211.75,210.399994,208.919998,213.850006,213.449997,213.75,211.630005,215.800003,214.440002,208.300003,210.639999,203.889999,207.220001,207.75,212.960007,211.630005,206.929993,213.789993,208.350006,2728600,1805000,4438900,3927900,8332500,227,232.740005,225.199997,231.630005,12726400
211.75,210.399994,208.919998,213.850006,227,213.75,211.630005,215.800003,214.440002,232.740005,210.639999,203.889999,207.220001,207.75,225.199997,211.630005,206.929993,213.789993,208.350006,231.630005,1805000,4438900,3927900,8332500,12726400,230.580002,234.580002,229.190002,231.770004,4496800
210.399994,208.919998,213.850006,227,230.580002,211.630005,215.800003,214.440002,232.740005,234.580002,203.889999,207.220001,207.75,225.199997,229.190002,206.929993,213.789993,208.350006,231.630005,231.770004,4438900,3927900,8332500,12726400,4496800,230.699997,233.360001,229.5,232.360001,2445300
208.919998,213.850006,227,230.580002,230.699997,215.800003,214.440002,232.740005,234.580002,233.360001,207.220001,207.75,225.199997,229.190002,229.5,213.789993,208.350006,231.630005,231.770004,232.360001,3927900,8332500,12726400,4496800,2445300,232.990005,232.990005,224.309998,225.330002,3850900
213.850006,227,230.580002,230.699997,232.990005,214.440002,232.740005,234.580002,233.360001,232.990005,207.75,225.199997,229.190002,229.5,224.309998,208.350006,231.630005,231.770004,232.360001,225.330002,8332500,12726400,4496800,2445300,3850900,223.479996,223.699997,216.080002,216.5,4617000
227,230.580002,230.699997,232.990005,223.479996,232.740005,234.580002,233.360001,232.990005,223.699997,225.199997,229.190002,229.5,224.309998,216.080002,231.630005,231.770004,232.360001,225.330002,216.5,12726400,4496800,2445300,3850900,4617000,217.770004,219.479996,213.630005,219.080002,3347800
230.580002,230.699997,232.990005,223.479996,217.770004,234.580002,233.360001,232.990005,223.699997,219.479996,229.190002,229.5,224.309998,216.080002,213.630005,231.770004,232.360001,225.330002,216.5,219.080002,4496800,2445300,3850900,4617000,3347800,217.850006,219,212.660004,212.940002,2915900
230.699997,232.990005,223.479996,217.770004,217.850006,233.360001,232.990005,223.699997,219.479996,219,229.5,224.309998,216.080002,213.630005,212.660004,232.360001,225.330002,216.5,219.080002,212.940002,2445300,3850900,4617000,3347800,2915900,212.949997,212.990005,206.520004,207.190002,3430300
232.990005,223.479996,217.770004,217.850006,212.949997,232.990005,223.699997,219.479996,219,212.990005,224.309998,216.080002,213.630005,212.660004,206.520004,225.330002,216.5,219.080002,212.940002,207.190002,3850900,4617000,3347800,2915900,3430300,206.089996,214.979996,205.800003,214.309998,2925400
223.479996,217.770004,217.850006,212.949997,206.089996,223.699997,219.479996,219,212.990005,214.979996,216.080002,213.630005,212.660004,206.520004,205.800003,216.5,219.080002,212.940002,207.190002,214.309998,4617000,3347800,2915900,3430300,2925400,215.199997,216,211.399994,214,2148700
217.770004,217.850006,212.949997,206.089996,215.199997,219.479996,219,212.990005,214.979996,216,213.630005,212.660004,206.520004,205.800003,211.399994,219.080002,212.940002,207.190002,214.309998,214,3347800,2915900,3430300,2925400,2148700,214.5,221.380005,212.520004,221.070007,2811900
217.850006,212.949997,206.089996,215.199997,214.5,219,212.990005,214.979996,216,221.380005,212.660004,206.520004,205.800003,211.399994,212.520004,212.940002,207.190002,214.309998,214,221.070007,2915900,3430300,2925400,2148700,2811900,220.539993,226.190002,220.300003,221.800003,2504400
212.949997,206.089996,215.199997,214.5,220.539993,212.990005,214.979996,216,221.380005,226.190002,206.520004,205.800003,211.399994,212.520004,220.300003,207.190002,214.309998,214,221.070007,221.800003,3430300,2925400,2148700,2811900,2504400,223.490005,225,213.580002,220.009995,4400700
206.089996,215.199997,214.5,220.539993,223.490005,214.979996,216,221.380005,226.190002,225,205.800003,211.399994,212.520004,220.300003,213.580002,214.309998,214,221.070007,221.800003,220.009995,2925400,2148700,2811900,2504400,4400700,217.350006,219.179993,214.679993,217.75,2526200
215.199997,214.5,220.539993,223.490005,217.350006,216,221.380005,226.190002,225,219.179993,211.399994,212.520004,220.300003,213.580002,214.679993,214,221.070007,221.800003,220.009995,217.75,2148700,2811900,2504400,4400700,2526200,215.369995,221,215,218.25,2480300
214.5,220.539993,223.490005,217.350006,215.369995,221.380005,226.190002,225,219.179993,221,212.520004,220.300003,213.580002,214.679993,215,221.070007,221.800003,220.009995,217.75,218.25,2811900,2504400,4400700,2526200,2480300,221.339996,230.830002,220.380005,229.639999,3990800
220.539993,223.490005,217.350006,215.369995,221.339996,226.190002,225,219.179993,221,230.830002,220.300003,213.580002,214.679993,215,220.380005,221.800003,220.009995,217.75,218.25,229.639999,2504400,4400700,2526200,2480300,3990800,231.059998,232.25,227.009995,231.610001,1949400
223.490005,217.350006,215.369995,221.339996,231.059998,225,219.179993,221,230.830002,232.25,213.580002,214.679993,215,220.380005,227.009995,220.009995,217.75,218.25,229.639999,231.610001,4400700,2526200,2480300,3990800,1949400,231.789993,234.279999,229.080002,230.259995,2659800
217.350006,215.369995,221.339996,231.059998,231.789993,219.179993,221,230.830002,232.25,234.279999,214.679993,215,220.380005,227.009995,229.080002,217.75,218.25,229.639999,231.610001,230.259995,2526200,2480300,3990800,1949400,2659800,231.059998,238,231.050003,237.190002,3734000
215.369995,221.339996,231.059998,231.789993,231.059998,221,230.830002,232.25,234.279999,238,215,220.380005,227.009995,229.080002,231.050003,218.25,229.639999,231.610001,230.259995,237.190002,2480300,3990800,1949400,2659800,3734000,237,238.600006,231.229996,231.990005,2981500
221.339996,231.059998,231.789993,231.059998,237,230.830002,232.25,234.279999,238,238.600006,220.380005,227.009995,229.080002,231.050003,231.229996,229.639999,231.610001,230.259995,237.190002,231.990005,3990800,1949400,2659800,3734000,2981500,235.479996,237.449997,230,232.710007,2939600
231.059998,231.789993,231.059998,237,235.479996,232.25,234.279999,238,238.600006,237.449997,227.009995,229.080002,231.050003,231.229996,230,231.610001,230.259995,237.190002,231.990005,232.710007,1949400,2659800,3734000,2981500,2939600,232.460007,233.270004,227.660004,230.380005,2573600
231.789993,231.059998,237,235.479996,232.460007,234.279999,238,238.600006,237.449997,233.270004,229.080002,231.050003,231.229996,230,227.660004,230.259995,237.190002,231.990005,232.710007,230.380005,2659800,3734000,2981500,2939600,2573600,227.699997,235.630005,226.149994,231.130005,3144200
231.059998,237,235.479996,232.460007,227.699997,238,238.600006,237.449997,233.270004,235.630005,231.050003,231.229996,230,227.660004,226.149994,237.190002,231.990005,232.710007,230.380005,231.130005,3734000,2981500,2939600,2573600,3144200,227.520004,228.800003,224.199997,226.720001,2687600
237,235.479996,232.460007,227.699997,227.520004,238.600006,237.449997,233.270004,235.630005,228.800003,231.229996,230,227.660004,226.149994,224.199997,231.990005,232.710007,230.380005,231.130005,226.720001,2981500,2939600,2573600,3144200,2687600,226.699997,227.5,220.720001,224.520004,3057800
235.479996,232.460007,227.699997,227.520004,226.699997,237.449997,233.270004,235.630005,228.800003,227.5,230,227.660004,226.149994,224.199997,220.720001,232.710007,230.380005,231.130005,226.720001,224.520004,2939600,2573600,3144200,2687600,3057800,224.710007,228.490005,223.639999,227.070007,2067000
232.460007,227.699997,227.520004,226.699997,224.710007,233.270004,235.630005,228.800003,227.5,228.490005,227.660004,226.149994,224.199997,220.720001,223.639999,230.380005,231.130005,226.720001,224.520004,227.070007,2573600,3144200,2687600,3057800,2067000,225.240005,225.75,216.639999,217.020004,3268700
227.699997,227.520004,226.699997,224.710007,225.240005,235.630005,228.800003,227.5,228.490005,225.75,226.149994,224.199997,220.720001,223.639999,216.639999,231.130005,226.720001,224.520004,227.070007,217.020004,3144200,2687600,3057800,2067000,3268700,217.509995,220.919998,214.869995,218.580002,2827100
227.520004,226.699997,224.710007,225.240005,217.509995,228.800003,227.5,228.490005,225.75,220.919998,224.199997,220.720001,223.639999,216.639999,214.869995,226.720001,224.520004,227.070007,217.020004,218.580002,2687600,3057800,2067000,3268700,2827100,221.820007,222.220001,218,221.089996,2244400
226.699997,224.710007,225.240005,217.509995,221.820007,227.5,228.490005,225.75,220.919998,222.220001,220.720001,223.639999,216.639999,214.869995,218,224.520004,227.070007,217.020004,218.580002,221.089996,3057800,2067000,3268700,2827100,2244400,222.100006,234.880005,220.729996,234.509995,5104300
224.710007,225.240005,217.509995,221.820007,222.100006,228.490005,225.75,220.919998,222.220001,234.880005,223.639999,216.639999,214.869995,218,220.729996,227.070007,217.020004,218.580002,221.089996,234.509995,2067000,3268700,2827100,2244400,5104300,233.940002,237.759995,229.809998,233.389999,3298600
225.240005,217.509995,221.820007,222.100006,233.940002,225.75,220.919998,222.220001,234.880005,237.759995,216.639999,214.869995,218,220.729996,229.809998,217.020004,218.580002,221.089996,234.509995,233.389999,3268700,2827100,2244400,5104300,3298600,232.889999,235.899994,229.289993,230.460007,3014200
217.509995,221.820007,222.100006,233.940002,232.889999,220.919998,222.220001,234.880005,237.759995,235.899994,214.869995,218,220.729996,229.809998,229.289993,218.580002,221.089996,234.509995,233.389999,230.460007,2827100,2244400,5104300,3298600,3014200,231.690002,235.830002,231.080002,232.559998,1953200
221.820007,222.100006,233.940002,232.889999,231.690002,222.220001,234.880005,237.759995,235.899994,235.830002,218,220.729996,229.809998,229.289993,231.080002,221.089996,234.509995,233.389999,230.460007,232.559998,2244400,5104300,3298600,3014200,1953200,234.990005,236.550003,229.630005,229.949997,1961500
222.100006,233.940002,232.889999,231.690002,234.990005,234.880005,237.759995,235.899994,235.830002,236.550003,220.729996,229.809998,229.289993,231.080002,229.630005,234.509995,233.389999,230.460007,232.559998,229.949997,5104300,3298600,3014200,1953200,1961500,232.179993,233.449997,228.130005,229.699997,1555000
233.940002,232.889999,231.690002,234.990005,232.179993,237.759995,235.899994,235.830002,236.550003,233.449997,229.809998,229.289993,231.080002,229.630005,228.130005,233.389999,230.460007,232.559998,229.949997,229.699997,3298600,3014200,1953200,1961500,1555000,230.559998,231.880005,228.279999,230.570007,708000
232.889999,231.690002,234.990005,232.179993,230.559998,235.899994,235.830002,236.550003,233.449997,231.880005,229.289993,231.080002,229.630005,228.130005,228.279999,230.460007,232.559998,229.949997,229.699997,230.570007,3014200,1953200,1961500,1555000,708000,231.490005,231.979996,225.539993,228.949997,1901300
231.690002,234.990005,232.179993,230.559998,231.490005,235.830002,236.550003,233.449997,231.880005,231.979996,231.080002,229.630005,228.130005,228.279999,225.539993,232.559998,229.949997,229.699997,230.570007,228.949997,1953200,1961500,1555000,708000,1901300,230.059998,237.720001,229.550003,237.190002,2406300
234.990005,232.179993,230.559998,231.490005,230.059998,236.550003,233.449997,231.880005,231.979996,237.720001,229.630005,228.130005,228.279999,225.539993,229.550003,229.949997,229.699997,230.570007,228.949997,237.190002,1961500,1555000,708000,1901300,2406300,236.600006,243.630005,235.669998,238.089996,3697900
232.179993,230.559998,231.490005,230.059998,236.600006,233.449997,231.880005,231.979996,237.720001,243.630005,228.130005,228.279999,225.539993,229.550003,235.669998,229.699997,230.570007,228.949997,237.190002,238.089996,1555000,708000,1901300,2406300,3697900,238.509995,243.449997,238.369995,240.009995,2683200
230.559998,231.490005,230.059998,236.600006,238.509995,231.880005,231.979996,237.720001,243.630005,243.449997,228.279999,225.539993,229.550003,235.669998,238.369995,230.570007,228.949997,237.190002,238.089996,240.009995,708000,1901300,2406300,3697900,2683200,230.720001,231.380005,219,223.410004,6827100
231.490005,230.059998,236.600006,238.509995,230.720001,231.979996,237.720001,243.630005,243.449997,231.380005,225.539993,229.550003,235.669998,238.369995,219,228.949997,237.190002,238.089996,240.009995,223.410004,1901300,2406300,3697900,2683200,6827100,226.360001,226.889999,220,223.429993,3186800
230.059998,236.600006,238.509995,230.720001,226.360001,237.720001,243.630005,243.449997,231.380005,226.889999,229.550003,235.669998,238.369995,219,220,237.190002,238.089996,240.009995,223.410004,223.429993,2406300,3697900,2683200,6827100,3186800,220,220.050003,215.979996,219.039993,3779100
236.600006,238.509995,230.720001,226.360001,220,243.630005,243.449997,231.380005,226.889999,220.050003,235.669998,238.369995,219,220,215.979996,238.089996,240.009995,223.410004,223.429993,219.039993,3697900,2683200,6827100,3186800,3779100,214.190002,218.440002,213.669998,215.649994,3554300
238.509995,230.720001,226.360001,220,214.190002,243.449997,231.380005,226.889999,220.050003,218.440002,238.369995,219,220,215.979996,213.669998,240.009995,223.410004,223.429993,219.039993,215.649994,2683200,6827100,3186800,3779100,3554300,217.860001,220.440002,210.770004,211,3628100
230.720001,226.360001,220,214.190002,217.860001,231.380005,226.889999,220.050003,218.440002,220.440002,219,220,215.979996,213.669998,210.770004,223.410004,223.429993,219.039993,215.649994,211,6827100,3186800,3779100,3554300,3628100,214.009995,214.449997,203,207.850006,4091400
226.360001,220,214.190002,217.860001,214.009995,226.889999,220.050003,218.440002,220.440002,214.449997,220,215.979996,213.669998,210.770004,203,223.429993,219.039993,215.649994,211,207.850006,3186800,3779100,3554300,3628100,4091400,211.600006,213.740005,205.309998,209.970001,3091900
220,214.190002,217.860001,214.009995,211.600006,220.050003,218.440002,220.440002,214.449997,213.740005,215.979996,213.669998,210.770004,203,205.309998,219.039993,215.649994,211,207.850006,209.970001,3779100,3554300,3628100,4091400,3091900,212.009995,212.649994,200,200.309998,4126400
214.190002,217.860001,214.009995,211.600006,212.009995,218.440002,220.440002,214.449997,213.740005,212.649994,213.669998,210.770004,203,205.309998,200,215.649994,211,207.850006,209.970001,200.309998,3554300,3628100,4091400,3091900,4126400,202.210007,210,193.380005,206.179993,6490700
217.860001,214.009995,211.600006,212.009995,202.210007,220.440002,214.449997,213.740005,212.649994,210,210.770004,203,205.309998,200,193.380005,211,207.850006,209.970001,200.309998,206.179993,3628100,4091400,3091900,4126400,6490700,198.970001,205.070007,197.25,204.990005,5322200
214.009995,211.600006,212.009995,202.210007,198.970001,214.449997,213.740005,212.649994,210,205.070007,203,205.309998,200,193.380005,197.25,207.850006,209.970001,200.309998,206.179993,204.990005,4091400,3091900,4126400,6490700,5322200,208.710007,210.470001,200.779999,204.720001,4038700
211.600006,212.009995,202.210007,198.970001,208.710007,213.740005,212.649994,210,205.070007,210.470001,205.309998,200,193.380005,197.25,200.779999,209.970001,200.309998,206.179993,204.990005,204.720001,3091900,4126400,6490700,5322200,4038700,199.399994,201.279999,191.25,198.699997,5838600
212.009995,202.210007,198.970001,208.710007,199.399994,212.649994,210,205.070007,210.470001,201.279999,200,193.380005,197.25,200.779999,191.25,200.309998,206.179993,204.990005,204.720001,198.699997,4126400,6490700,5322200,4038700,5838600,201.550003,203.229996,195.020004,199.970001,3166200
202.210007,198.970001,208.710007,199.399994,201.550003,210,205.070007,210.470001,201.279999,203.229996,193.380005,197.25,200.779999,191.25,195.020004,206.179993,204.990005,204.720001,198.699997,199.970001,6490700,5322200,4038700,5838600,3166200,204.800003,205.5,199.029999,202.550003,3124100
198.970001,208.710007,199.399994,201.550003,204.800003,205.070007,210.470001,201.279999,203.229996,205.5,197.25,200.779999,191.25,195.020004,199.029999,204.990005,204.720001,198.699997,199.970001,202.550003,5322200,4038700,5838600,3166200,3124100,200.059998,203.570007,195.880005,196.380005,2698700
208.710007,199.399994,201.550003,204.800003,200.059998,210.470001,201.279999,203.229996,205.5,203.570007,200.779999,191.25,195.020004,199.029999,195.880005,204.720001,198.699997,199.970001,202.550003,196.380005,4038700,5838600,3166200,3124100,2698700,196.699997,197.820007,188.880005,193.559998,4964200
199.399994,201.550003,204.800003,200.059998,196.699997,201.279999,203.229996,205.5,203.570007,197.820007,191.25,195.020004,199.029999,195.880005,188.880005,198.699997,199.970001,202.550003,196.380005,193.559998,5838600,3166200,3124100,2698700,4964200,192.380005,193.259995,185.770004,188.070007,3617200
201.550003,204.800003,200.059998,196.699997,192.380005,203.229996,205.5,203.570007,197.820007,193.259995,195.020004,199.029999,195.880005,188.880005,185.770004,199.970001,202.550003,196.380005,193.559998,188.070007,3166200,3124100,2698700,4964200,3617200,190.789993,191.279999,182.410004,189.699997,4592800
204.800003,200.059998,196.699997,192.380005,190.789993,205.5,203.570007,197.820007,193.259995,191.279999,199.029999,195.880005,188.880005,185.770004,182.410004,202.550003,196.380005,193.559998,188.070007,189.699997,3124100,2698700,4964200,3617200,4592800,189.949997,193.740005,188.080002,191.199997,2852300
200.059998,196.699997,192.380005,190.789993,189.949997,203.570007,197.820007,193.259995,191.279999,193.740005,195.880005,188.880005,185.770004,182.410004,188.080002,196.380005,193.559998,188.070007,189.699997,191.199997,2698700,4964200,3617200,4592800,2852300,188.759995,199.520004,182.75,196.940002,5297600
196.699997,192.380005,190.789993,189.949997,188.759995,197.820007,193.259995,191.279999,193.740005,199.520004,188.880005,185.770004,182.410004,188.080002,182.75,193.559998,188.070007,189.699997,191.199997,196.940002,4964200,3617200,4592800,2852300,5297600,192.419998,193.119995,180.229996,182.779999,5773600
192.380005,190.789993,189.949997,188.759995,192.419998,193.259995,191.279999,193.740005,199.520004,193.119995,185.770004,182.410004,188.080002,182.75,180.229996,188.070007,189.699997,191.199997,196.940002,182.779999,3617200,4592800,2852300,5297600,5773600,183.589996,183.940002,170.179993,173.479996,7931400
190.789993,189.949997,188.759995,192.419998,183.589996,191.279999,193.740005,199.520004,193.119995,183.940002,182.410004,188.080002,182.75,180.229996,170.179993,189.699997,191.199997,196.940002,182.779999,173.479996,4592800,2852300,5297600,5773600,7931400,170.699997,175.979996,166.990005,175.330002,4385400
189.949997,188.759995,192.419998,183.589996,170.699997,193.740005,199.520004,193.119995,183.940002,175.979996,188.080002,182.75,180.229996,170.179993,166.990005,191.199997,196.940002,182.779999,173.479996,175.330002,2852300,5297600,5773600,7931400,4385400,171.300003,173,157.740005,162.600006,9437600
188.759995,192.419998,183.589996,170.699997,171.300003,199.520004,193.119995,183.940002,175.979996,173,182.75,180.229996,170.179993,166.990005,157.740005,196.940002,182.779999,173.479996,175.330002,162.600006,5297600,5773600,7931400,4385400,9437600,157.100006,157.149994,146,147.990005,9313000
192.419998,183.589996,170.699997,171.300003,157.100006,193.119995,183.940002,175.979996,173,157.149994,180.229996,170.179993,166.990005,157.740005,146,182.779999,173.479996,175.330002,162.600006,147.990005,5773600,7931400,4385400,9437600,9313000,142.320007,159.789993,141.050003,148.25,8651600
183.589996,170.699997,171.300003,157.100006,142.320007,183.940002,175.979996,173,157.149994,159.789993,170.179993,166.990005,157.740005,146,141.050003,173.479996,175.330002,162.600006,147.990005,148.25,7931400,4385400,9437600,9313000,8651600,150.5,154.970001,141.740005,143.669998,10406500
170.699997,171.300003,157.100006,142.320007,150.5,175.979996,173,157.149994,159.789993,154.970001,166.990005,157.740005,146,141.050003,141.740005,175.330002,162.600006,147.990005,148.25,143.669998,4385400,9437600,9313000,8651600,10406500,152,163.259995,147,150.470001,14252400
